IR1_190627_x,IR1_190627_y,IR2_190627_x,IR2_190627_y
3507.066,0.02483657,3507.066,0.02859922
3507.549,0.02462826,3507.549,0.02848949
3508.031,0.02470187,3508.031,0.02854858
3508.513,0.02501445,3508.513,0.02877581
3508.995,0.025452,3508.995,0.02912599
3509.477,0.02586238,3509.477,0.02951698
3509.959,0.02610672,3509.959,0.02985168
3510.441,0.02610725,3510.441,0.03004576
3510.924,0.02586727,3510.924,0.03004867
3511.406,0.02545776,3511.406,0.02985101
3511.888,0.02498377,3511.888,0.02948028
3512.37,0.02454968,3512.37,0.02899168
3512.852,0.0242333,3512.852,0.0284586
3513.334,0.02407528,3513.334,0.02796108
3513.816,0.02407966,3513.816,0.02757314
3514.299,0.02422479,3514.299,0.02734813
3514.781,0.02447409,3514.781,0.02730621
3515.263,0.02478662,3515.263,0.02742901
3515.745,0.02512102,3515.745,0.02766212
3516.227,0.02543847,3516.227,0.02792635
3516.709,0.02570409,3516.709,0.02813572
3517.191,0.02589213,3517.191,0.02821721
3517.674,0.02599072,3517.674,0.02812978
3518.156,0.02600715,3518.156,0.02787607
3518.638,0.02596726,3518.638,0.0275013
3519.12,0.02590954,3519.12,0.02708221
3519.602,0.02587423,3519.602,0.02670785
3520.084,0.02589477,3520.084,0.02646169
3520.566,0.02598999,3520.566,0.02640707
3521.048,0.02616323,3521.048,0.02657802
3521.531,0.02640105,3521.531,0.02697096
3522.013,0.02667571,3522.013,0.02753915
3522.495,0.02694639,3522.495,0.02819207
3522.977,0.02716552,3522.977,0.02881005
3523.459,0.02728825,3523.459,0.02927426
3523.941,0.02728786,3523.941,0.02950673
3524.423,0.02716559,3524.423,0.02949691
3524.906,0.02695608,3524.906,0.02930276
3525.388,0.02671965,3525.388,0.02902746
3525.87,0.02652794,3525.87,0.02878367
3526.352,0.0264426,3526.352,0.02865988
3526.834,0.02649571,3526.834,0.02869542
3527.316,0.02667406,3527.316,0.02887038
3527.798,0.02692118,3527.798,0.02911674
3528.281,0.02715698,3528.281,0.02934945
3528.763,0.02731217,3528.763,0.0295061
3529.245,0.02735642,3529.245,0.0295715
3529.727,0.02730864,3529.727,0.0295749
3530.209,0.02722189,3530.209,0.02956454
3530.691,0.02715723,3530.691,0.02957699
3531.173,0.02715659,3531.173,0.02961715
3531.656,0.02722965,3531.656,0.02965908
3532.138,0.02735547,3532.138,0.02966351
3532.62,0.02749985,3532.62,0.02960338
3533.102,0.02763455,3533.102,0.02948418
3533.584,0.0277519,3533.584,0.02934821
3534.066,0.02786512,3534.066,0.02926186
3534.548,0.02799734,3534.548,0.0292905
3535.031,0.02816224,3535.031,0.02946865
3535.512,0.02834923,3535.512,0.02977751
3535.995,0.02851917,3535.995,0.03014423
3536.477,0.02861914,3536.477,0.03046783
3536.959,0.02860601,3536.959,0.03066222
3537.441,0.02846737,3537.441,0.0306902
3537.923,0.02822467,3537.923,0.03057041
3538.405,0.02792098,3538.405,0.03035564
3538.887,0.02759959,3538.887,0.03010229
3539.37,0.02728673,3539.37,0.02984632
3539.852,0.02698326,3539.852,0.02959487
3540.334,0.02667036,3540.334,0.02933452
3540.816,0.02632173,3540.816,0.02904928
3541.298,0.02592153,3541.298,0.02873934
3541.78,0.02547515,3541.78,0.02843108
3542.262,0.02501403,3542.262,0.02817376
3542.745,0.02459021,3542.745,0.02802678
3543.227,0.02426662,3543.227,0.02803926
3543.709,0.02410355,3543.709,0.02823376
3544.191,0.02414488,3544.191,0.02859755
3544.673,0.02440574,3544.673,0.02908762
3545.155,0.02486225,3545.155,0.02964496
3545.637,0.02544641,3545.637,0.0302099
3546.12,0.02604972,3546.12,0.03072825
3546.602,0.02654061,3546.602,0.03115042
3547.084,0.02679753,3547.084,0.03143048
3547.566,0.02674587,3547.566,0.03153312
3548.048,0.02638577,3548.048,0.03144598
3548.53,0.02579462,3548.53,0.03119015
3549.012,0.02510996,3549.012,0.03082229
3549.495,0.02449828,3549.495,0.03042546
3549.977,0.02411987,3549.977,0.03009455
3550.459,0.02409157,3550.459,0.02991422
3550.941,0.02444984,3550.941,0.02993361
3551.423,0.02512137,3551.423,0.03014207
3551.905,0.02592692,3551.905,0.03046111
3552.387,0.02663129,3552.387,0.03076769
3552.869,0.02703009,3552.869,0.03094791
3553.352,0.02702314,3553.352,0.03094713
3553.834,0.0266358,3553.834,0.03078669
3554.316,0.02598584,3554.316,0.03054155
3554.798,0.02522766,3554.798,0.03030042
3555.28,0.02450368,3555.28,0.03013045
3555.762,0.02391949,3555.762,0.03005918
3556.244,0.02353595,3556.244,0.03007324
3556.727,0.02337753,3556.727,0.03013035
3557.209,0.0234433,3557.209,0.03017929
3557.691,0.02371676,3557.691,0.03017844
3558.173,0.02416761,3558.173,0.0301095
3558.655,0.02474887,3558.655,0.02997866
3559.137,0.02539234,3559.137,0.02980984
3559.619,0.02601127,3559.619,0.0296308
3560.102,0.02651099,3560.102,0.02945922
3560.584,0.02681061,3560.584,0.02929316
3561.066,0.02686051,3561.066,0.02911061
3561.548,0.0266538,3561.548,0.02887747
3562.03,0.02622321,3562.03,0.02856029
3562.512,0.02563153,3562.512,0.02814265
3562.994,0.02495787,3562.994,0.02763822
3563.477,0.02429174,3563.477,0.02710235
3563.959,0.02373153,3563.959,0.02663964
3564.441,0.02338927,3564.441,0.02640662
3564.923,0.02338955,3564.923,0.02659976
3565.405,0.02384997,3565.405,0.02741352
3565.887,0.02482784,3565.887,0.02894564
3566.369,0.0262413,3566.369,0.03106264
3566.852,0.02782043,3566.852,0.03333167
3567.334,0.02917903,3567.334,0.0351683
3567.816,0.02999236,3567.816,0.03615394
3568.298,0.03014349,3568.298,0.03623256
3568.78,0.02971957,3568.78,0.03563246
3569.262,0.02891182,3569.262,0.03466821
3569.744,0.02791836,3569.744,0.03360187
3570.227,0.02689696,3570.227,0.03259732
3570.708,0.02595414,3570.708,0.0317266
3571.191,0.02515336,3571.191,0.03099367
3571.673,0.02452507,3571.673,0.03036157
3572.155,0.02407924,3572.155,0.0297784
3572.637,0.02381234,3572.637,0.02920175
3573.119,0.02371256,3573.119,0.02861486
3573.601,0.02375809,3573.601,0.02803236
3574.083,0.02391501,3574.083,0.02749438
3574.566,0.02413563,3574.566,0.027051
3575.048,0.02436376,3575.048,0.02674534
3575.53,0.02454568,3575.53,0.02660099
3576.012,0.02464579,3576.012,0.02661857
3576.494,0.02465495,3576.494,0.02678012
3576.976,0.02459168,3576.976,0.02705594
3577.458,0.02449187,3577.458,0.02740858
3577.941,0.02439337,3577.941,0.02779393
3578.423,0.02432097,3578.423,0.02816096
3578.905,0.02427878,3578.905,0.02845563
3579.387,0.02425092,3579.387,0.02863075
3579.869,0.02421154,3579.869,0.02865814
3580.351,0.02413661,3580.351,0.02853623
3580.833,0.02401284,3580.833,0.02828829
3581.316,0.02383877,3581.316,0.0279526
3581.798,0.02362114,3581.798,0.02756714
3582.28,0.02336777,3582.28,0.02715797
3582.762,0.02308639,3582.762,0.02673583
3583.244,0.02278643,3583.244,0.02630332
3583.726,0.02248718,3583.726,0.02587019
3584.208,0.02222698,3584.208,0.02547248
3584.691,0.02207094,3584.691,0.02518938
3585.173,0.02211023,3585.173,0.0251536
3585.655,0.02244879,3585.655,0.02554128
3586.137,0.02316288,3586.137,0.02651913
3586.619,0.02423621,3586.619,0.02813282
3587.101,0.02549704,3587.101,0.03017005
3587.583,0.02663597,3587.583,0.03214327
3588.065,0.02733472,3588.065,0.03350511
3588.548,0.02742136,3588.548,0.03394321
3589.03,0.02691744,3589.03,0.03347977
3589.512,0.02597278,3589.512,0.03234769
3589.994,0.024775,3589.994,0.03083047
3590.476,0.02349793,3590.476,0.02917414
3590.958,0.02228644,3590.958,0.02756908
3591.44,0.02125985,3591.44,0.0261575
3591.923,0.02051275,3591.923,0.02504509
3592.405,0.02010992,3592.405,0.02430239
3592.887,0.02007033,3592.887,0.02395661
3593.369,0.0203508,3593.369,0.02397772
3593.851,0.02083971,3593.851,0.02426942
3594.333,0.02137817,3594.333,0.02467981
3594.815,0.02180381,3594.815,0.02503635
3595.298,0.02200464,3595.298,0.0251956
3595.78,0.02195215,3595.78,0.02508202
3596.262,0.02170063,3596.262,0.02470138
3596.744,0.02135878,3596.744,0.02412894
3597.226,0.02105199,3597.226,0.02348587
3597.708,0.02088849,3597.708,0.0229145
3598.19,0.02093664,3598.19,0.02255219
3598.673,0.0212104,3598.673,0.02250511
3599.155,0.02166604,3599.155,0.02281846
3599.637,0.0222071,3599.637,0.02345065
3600.119,0.02270543,3600.119,0.02426571
3600.601,0.02303387,3600.601,0.02505966
3601.083,0.02310515,3601.083,0.02562106
3601.565,0.02289554,3601.565,0.02579926
3602.048,0.02244566,3602.048,0.02554799
3602.53,0.02183503,3602.53,0.02492222
3603.012,0.02115196,3603.012,0.02403963
3603.494,0.02046905,3603.494,0.02303513
3603.976,0.01983477,3603.976,0.02202803
3604.458,0.0192764,3604.458,0.02110879
3604.94,0.01881181,3604.94,0.02034167
3605.422,0.01846096,3605.422,0.01977554
3605.905,0.01825502,3605.905,0.01945395
3606.387,0.01823197,3606.387,0.01941653
3606.869,0.01841899,3606.869,0.01968157
3607.351,0.01879776,3607.351,0.020212
3607.833,0.01927716,3607.833,0.02088431
3608.315,0.01969908,3608.315,0.02149855
3608.797,0.01989512,3608.797,0.02184775
3609.28,0.01975986,3609.28,0.0218067
3609.762,0.01929707,3609.762,0.02137699
3610.244,0.01861151,3610.244,0.02067493
3610.726,0.01787413,3610.726,0.01989023
3611.208,0.01728045,3611.208,0.01924702
3611.69,0.01700973,3611.69,0.01896761
3612.172,0.01717526,3612.172,0.01922143
3612.655,0.01776863,3612.655,0.02004874
3613.137,0.01862732,3613.137,0.02129778
3613.619,0.01947765,3613.619,0.02264224
3614.101,0.02004829,3614.101,0.02371438
3614.583,0.02018625,3614.583,0.02426385
3615.065,0.01989339,3615.065,0.02422973
3615.547,0.01928883,3615.547,0.02370546
3616.03,0.01854954,3616.03,0.02287035
3616.512,0.01786944,3616.512,0.02193943
3616.994,0.01743794,3616.994,0.02114222
3617.476,0.01742494,3617.476,0.02070694
3617.958,0.01794481,3617.958,0.02081718
3618.44,0.01900191,3618.44,0.02153134
3618.922,0.02044057,3618.922,0.02270065
3619.405,0.02196226,3619.405,0.02397723
3619.886,0.02322706,3619.886,0.02496138
3620.369,0.02398378,3620.369,0.02538514
3620.851,0.02413535,3620.851,0.02519437
3621.333,0.0237225,3621.333,0.02450337
3621.815,0.02286396,3621.815,0.02350045
3622.297,0.02170599,3622.297,0.02237138
3622.779,0.02038754,3622.779,0.02125884
3623.261,0.01902399,3623.261,0.02024599
3623.744,0.01769798,3623.744,0.01935527
3624.226,0.01645732,3624.226,0.01855832
3624.708,0.01531875,3624.708,0.01779922
3625.19,0.01428451,3625.19,0.01702827
3625.672,0.01336663,3625.672,0.01624366
3626.154,0.0126208,3626.154,0.01553261
3626.636,0.01217878,3626.636,0.01510686
3627.119,0.01226956,3627.119,0.01531831
3627.601,0.01318338,3627.601,0.01659978
3628.083,0.0151038,3628.083,0.01920799
3628.565,0.01780036,3628.565,0.02275438
3629.047,0.02049875,3629.047,0.02603997
3629.529,0.02232488,3629.529,0.02784148
3630.011,0.02293207,3630.011,0.02785519
3630.494,0.02255523,3630.494,0.02660191
3630.976,0.02164689,3630.976,0.02478444
3631.458,0.02060471,3631.458,0.02293228
3631.94,0.01969783,3631.94,0.02136213
3632.422,0.0190753,3632.422,0.02022849
3632.904,0.01878177,3632.904,0.01955761
3633.386,0.01876475,3633.386,0.01926382
3633.869,0.01889866,3633.869,0.0191807
3634.351,0.01903514,3634.351,0.01912772
3634.833,0.01906713,3634.833,0.01898917
3635.315,0.01896449,3635.315,0.01875465
3635.797,0.01877018,3635.797,0.01850096
3636.279,0.01856299,3636.279,0.01833886
3636.761,0.01841954,3636.761,0.01835438
3637.243,0.01838276,3637.243,0.01856794
3637.726,0.01845086,3637.726,0.01892164
3638.208,0.01858167,3638.208,0.01930137
3638.69,0.01871538,3638.69,0.01958898
3639.172,0.01880035,3639.172,0.01971759
3639.654,0.01880928,3639.654,0.01969811
3640.136,0.01873721,3640.136,0.01960527
3640.618,0.0185873,3640.618,0.01953099
3641.101,0.01835369,3641.101,0.0195304
3641.583,0.0180135,3641.583,0.01958121
3642.065,0.01753242,3642.065,0.0195791
3642.547,0.0168837,3642.547,0.01937859
3643.029,0.0160669,3643.029,0.01885859
3643.511,0.01511938,3643.511,0.01797672
3643.993,0.01411231,3643.993,0.01678688
3644.476,0.01314349,3644.476,0.01542277
3644.958,0.01232799,3644.958,0.01407014
3645.44,0.01179388,3645.44,0.01293996
3645.922,0.01167293,3645.922,0.01224257
3646.404,0.0120831,3646.404,0.01215165
3646.886,0.01309182,3646.886,0.01275119
3647.368,0.01467755,3647.368,0.01398677
3647.851,0.01671092,3647.851,0.01567284
3648.333,0.01898505,3648.333,0.01759277
3648.815,0.02125908,3648.815,0.01960964
3649.297,0.02327554,3649.297,0.02163856
3649.779,0.02475515,3649.779,0.0234844
3650.261,0.02545073,3650.261,0.02479065
3650.743,0.02525708,3650.743,0.02523117
3651.226,0.02426522,3651.226,0.02471608
3651.708,0.02270009,3651.708,0.02339931
3652.19,0.02082379,3652.19,0.02155352
3652.672,0.01887364,3652.672,0.01946546
3653.154,0.0170568,3653.154,0.01739786
3653.636,0.01556489,3653.636,0.01559631
3654.118,0.01458968,3654.118,0.01430437
3654.601,0.01430725,3654.601,0.01375549
3655.083,0.0148187,3655.083,0.01411142
3655.565,0.0160453,3655.565,0.0153423
3656.047,0.01766368,3656.047,0.01712949
3656.529,0.01919119,3656.529,0.01894068
3657.011,0.0202178,3657.011,0.02029178
3657.493,0.02058963,3657.493,0.02097232
3657.975,0.02040498,3657.975,0.02105369
3658.458,0.01988742,3658.458,0.02075114
3658.94,0.01926514,3658.94,0.02029209
3659.422,0.01870635,3659.422,0.01985215
3659.904,0.01830081,3659.904,0.01953868
3660.386,0.01806331,3660.386,0.01939629
3660.868,0.01795483,3660.868,0.01942089
3661.35,0.01791077,3661.35,0.01957501
3661.833,0.01787068,3661.833,0.01980293
3662.315,0.01779766,3662.315,0.02004146
3662.797,0.01768266,3662.797,0.02022721
3663.279,0.01753429,3663.279,0.02029997
3663.761,0.0173632,3663.761,0.02020707
3664.243,0.01716727,3664.243,0.01990837
3664.725,0.01692635,3664.725,0.01938105
3665.208,0.01660711,3665.208,0.01862209
3665.69,0.01617594,3665.69,0.01764887
3666.172,0.01561713,3666.172,0.01650254
3666.654,0.01495305,3666.654,0.01525687
3667.136,0.01426479,3667.136,0.01403989
3667.618,0.0137138,3667.618,0.01306447
3668.1,0.01354753,3668.1,0.01265427
3668.583,0.014061,3668.583,0.01321204
3669.065,0.01545078,3669.065,0.01503622
3669.547,0.01757275,3669.547,0.017956
3670.029,0.01981486,3670.029,0.02110388
3670.511,0.0213764,3670.511,0.02332036
3670.993,0.02177037,3670.993,0.02392548
3671.475,0.02102107,3671.475,0.02298091
3671.958,0.01947318,3671.958,0.02096456
3672.439,0.01755585,3672.439,0.0184232
3672.922,0.01568723,3672.922,0.01585618
3673.404,0.01429423,3673.404,0.01376479
3673.886,0.01385088,3673.886,0.01274171
3674.368,0.01481617,3674.368,0.01345616
3674.85,0.01731658,3674.85,0.01629261
3675.332,0.02067358,3675.332,0.0206126
3675.814,0.02351392,3675.814,0.02464004
3676.297,0.02482205,3676.297,0.0268468
3676.779,0.02462331,3676.779,0.02709448
3677.261,0.02355977,3677.261,0.02613575
3677.743,0.02226638,3677.743,0.02474813
3678.225,0.0211339,3678.225,0.02340889
3678.707,0.02031261,3678.707,0.02231107
3679.189,0.01977609,3679.189,0.02145454
3679.672,0.01939047,3679.672,0.02073453
3680.154,0.01899803,3680.154,0.02002827
3680.636,0.01849259,3680.636,0.01926206
3681.118,0.01785704,3681.118,0.0184343
3681.6,0.01714724,3681.6,0.01759346
3682.082,0.01644747,3682.082,0.01679412
3682.564,0.01582168,3682.564,0.01605899
3683.047,0.01528254,3683.047,0.01535967
3683.529,0.01478432,3683.529,0.01462419
3684.011,0.01424445,3684.011,0.01376575
3684.493,0.01358031,3684.493,0.01272338
3684.975,0.01274812,3684.975,0.01149282
3685.457,0.01176423,3685.457,0.01013631
3685.939,0.01070784,3685.939,0.008775176
3686.422,0.009711412,3686.422,0.007574608
3686.904,0.008947608,3686.904,0.006725601
3687.386,0.008602811,3687.386,0.006419114
3687.868,0.008829275,3687.868,0.006790822
3688.35,0.009667095,3688.35,0.007838659
3688.832,0.01097877,3688.832,0.009358762
3689.314,0.01247033,3689.314,0.01099073
3689.796,0.01381014,3689.796,0.01237704
3690.279,0.01475381,3690.279,0.01330598
3690.761,0.01518899,3690.761,0.01372508
3691.243,0.01510662,3691.243,0.01366845
3691.725,0.01456275,3691.725,0.01319691
3692.207,0.01365303,3692.207,0.01238062
3692.689,0.01249965,3692.689,0.01130356
3693.171,0.01123725,3693.171,0.01006859
3693.654,0.0100007,3693.654,0.008793636
3694.136,0.008911249,3694.136,0.00760047
3694.618,0.008062328,3694.618,0.006597914
3695.1,0.007501651,3695.1,0.005857999
3695.582,0.007216479,3695.582,0.005389353
3696.064,0.00712765,3696.064,0.005122059
3696.546,0.007108855,3696.546,0.004920273
3697.029,0.007026816,3697.029,0.004628016
3697.511,0.006787322,3697.511,0.004128078
3697.993,0.006363161,3697.993,0.003385077
3698.475,0.005796914,3698.475,0.002457267
3698.957,0.005183452,3698.957,0.001483689
3699.439,0.004647842,3699.439,0.000657313
3699.921,0.004315944,3699.921,0.000187181
3700.404,0.004280004,3700.404,0.000239758
3700.886,0.004554949,3700.886,0.000859784
3701.368,0.005048943,3701.368,0.001904506
3701.85,0.0055781,3701.85,0.003061883
3702.332,0.005941565,3702.332,0.003980554
3702.814,0.00600744,3702.814,0.004431012
3703.296,0.005753969,3703.296,0.004375616
3703.779,0.005247334,3703.779,0.003920635
3704.26,0.004593558,3704.26,0.003224585
3704.743,0.003897532,3704.743,0.002425879
3705.225,0.003239473,3705.225,0.001609948
3705.707,0.00266758,3705.707,0.000806635
3706.189,0.002198665,3706.189,6.19611e-06
3706.671,0.001825807,3706.671,-0.000815689
3707.153,0.001531535,3707.153,-0.00167045
3707.635,0.001302097,3707.635,-0.002533249
3708.118,0.001144764,3708.118,-0.00332812
3708.6,0.001099486,3708.6,-0.003923124
3709.082,0.001245869,3709.082,-0.004136735
3709.564,0.001692833,3709.564,-0.003762427
3710.046,0.002546413,3710.046,-0.002630745
3710.528,0.003841503,3710.528,-0.000714941
3711.01,0.005469875,3711.01,0.001758999
3711.493,0.007162546,3711.493,0.004318855
3711.975,0.008581384,3711.975,0.006429505
3712.457,0.009463931,3712.457,0.007728284
3712.939,0.009711242,3712.939,0.008117049
3713.421,0.009375588,3713.421,0.007699109
3713.903,0.008597774,3713.903,0.006671157
3714.385,0.007548478,3714.385,0.005251963
3714.868,0.006394903,3714.868,0.003652005
3715.35,0.005284294,3715.35,0.002063246
3715.832,0.00433619,3715.832,0.000653033
3716.314,0.003632391,3716.314,-0.000447907
3716.796,0.003206393,3716.796,-0.001163664
3717.278,0.003031586,3717.278,-0.001493993
3717.76,0.003024379,3717.76,-0.001523809
3718.243,0.00306572,3718.243,-0.001403243
3718.725,0.003043931,3718.725,-0.001294372
3719.207,0.002898609,3719.207,-0.001305736
3719.689,0.002644511,3719.689,-0.001447134
3720.171,0.00236231,3720.171,-0.001629982
3720.653,0.002164132,3720.653,-0.001712037
3721.135,0.002144819,3721.135,-0.001565607
3721.617,0.002338623,3721.617,-0.001148232
3722.1,0.002698119,3722.1,-0.000539551
3722.582,0.003116778,3722.582,8.45663e-05
3723.064,0.003485201,3723.064,0.000539127
3723.546,0.003752325,3723.546,0.00072747
3724.028,0.003947149,3724.028,0.00068718
3724.51,0.004157081,3724.51,0.000565701
3724.992,0.004472019,3724.992,0.000548217
3725.475,0.004921781,3725.475,0.000766868
3725.957,0.005430551,3725.957,0.001223805
3726.439,0.005825525,3726.439,0.001767582
3726.921,0.005907673,3726.921,0.002159737
3727.403,0.005547626,3727.403,0.002194369
3727.885,0.00473774,3727.885,0.001786247
3728.367,0.00357977,3728.367,0.000976663
3728.85,0.002236231,3728.85,-0.000113569
3729.332,0.000889399,3729.332,-0.001333617
3729.814,-0.00028274,3729.814,-0.002533974
3730.296,-0.001120538,3730.296,-0.00358455
3730.778,-0.001503601,3730.778,-0.00439154
3731.26,-0.00138095,3731.26,-0.00491895
3731.742,-0.000798723,3731.742,-0.00520417
3732.225,0.00011224,3732.225,-0.005338087
3732.707,0.001203437,3732.707,-0.00539693
3733.189,0.002401056,3733.189,-0.00535216
3733.671,0.00374925,3733.671,-0.00501804
3734.153,0.005361106,3734.153,-0.004091245
